"""YEK""","""CYEK""",61.0942001343,-94.07080078119999
"""YEN""","""CYEN""",49.2103004456,-102.966003418
"""YET""","""CYET""",53.578899383499994,-116.464996338
"""YEU""","""CYEU""",79.9946975708,-85.814201355
"""YEV""","""CYEV""",68.30419921880001,-133.483001709
"""YFB""","""CYFB""",63.756402,-68.555801
"""YFC""","""CYFC""",45.868900299072266,-66.53720092773438
"""YFE""","""CYFE""",48.74610137939453,-69.09719848632812
"""YFO""","""CYFO""",54.6781005859375,-101.68199920654297
"""YFR""","""CYFR""",61.1808013916,-113.690002441
"""YFS""","""CYFS""",61.76020050048828,-121.23699951171875
"""YGK""","""CYGK""",44.22529983520508,-76.5969009399414
"""YGL""","""CYGL""",53.625301361083984,-77.7042007446289
"""YGP""","""CYGP""",48.7752990723,-64.4785995483
"""YGQ""","""CYGQ""",49.77830123901367,-86.93939971923828
"""YGR""","""CYGR""",47.42470169067383,-61.778099060058594
"""YHB""","""CYHB""",52.8166999817,-102.310997009
"""YHD""","""CYHD""",49.831699,-92.744202
"""YHI""","""CYHI""",70.76280212402344,-117.80599975585938
"""YHK""","""CYHK""",68.635597229,-95.84970092770001
"""YHM""","""CYHM""",43.173599243199995,-79.93499755859999
"""YHU""","""CYHU""",45.5175018311,-73.4169006348
"""YHY""","""CYHY""",60.8396987915,-115.782997131
"""YHZ""","""CYHZ""",44.8807983398,-63.5085983276
"""YIB""","""CYIB""",48.7738990784,-91.6386032104
"""YIO""","""CYIO""",72.6832962036,-77.9666976929
"""YJN""","""CYJN""",45.29439926147461,-73.28109741210938
"""YJT""","""CYJT""",48.5442008972168,-58.54999923706055
"""YKA""","""CYKA""",50.7022018433,-120.444000244
"""YKF""","""CYKF""",43.460800170899994,-80.3786010742
"""YKL""","""CYKL""",54.805301666259766,-66.8052978515625
"""YKY""","""CYKY""",51.5175018311,-109.180999756
"""YKZ""","""CYKZ""",43.86220169067383,-79.37000274658203
"""YLD""","""CYLD""",47.81999969482422,-83.3467025756836
"""YLJ""","""CYLJ""",54.125301361083984,-108.52300262451172
"""YLL""","""CYLL""",53.309200286865234,-110.072998046875
"""YLT""","""CYLT""",82.51779937740001,-62.2806015015
"""YLW""","""CYLW""",49.9561004639,-119.377998352
"""YMA""","""CYMA""",63.61640167236328,-135.8679962158203
"""YMJ""","""CYMJ""",50.330299377441406,-105.55899810791016
"""YMM""","""CYMM""",56.653301239,-111.222000122
"""YMO""","""CYMO""",51.291099548339844,-80.60780334472656
"""YMW""","""CYMW""",46.2728004456,-75.9906005859
"""YMX""","""CYMX""",45.679501,-74.038696
"""YNA""","""CYNA""",50.189998626708984,-61.78919982910156
"""YND""","""CYND""",45.521701812699995,-75.5635986328
"""YNM""","""CYNM""",49.76169967651367,-77.80280303955078
"""YOC""","""CYOC""",67.57060241699219,-139.83900451660156
"""YOD""","""CYOD""",54.404998779296875,-110.27899932861328
"""YOJ""","""CYOJ""",58.62139892578125,-117.16500091552734
"""YOW""","""CYOW""",45.3224983215332,-75.66919708251953
"""YPA""","""CYPA""",53.214199066199996,-105.672996521
"""YPE""","""CYPE""",56.226898,-117.446999
"""YPG""","""CYPG""",49.903099,-98.273817
\N,"""CYPK""",49.21609878540039,-122.70999908447266
"""YPL""","""CYPL""",51.4463996887207,-90.21420288085938
"""YPN""","""CYPN""",49.83639907836914,-64.2885971069336
"""YPQ""","""CYPQ""",44.22999954223633,-78.36329650878906
"""YPR""","""CYPR""",54.286098480199996,-130.445007324
"""YPY""","""CYPY""",58.7672004699707,-111.11699676513672
"""YQA""","""CYQA""",44.974700927734375,-79.30329895019531
"""YQB""","""CYQB""",46.7911,-71.393303
"""YQF""","""CYQF""",52.18220138549805,-113.89399719238281
"""YQG""","""CYQG""",42.27560043334961,-82.95559692382812
"""YQH""","""CYQH""",60.11640167236328,-128.82200622558594
"""YQK""","""CYQK""",49.788299560546875,-94.36309814453125
"""YQL""","""CYQL""",49.6302986145,-112.800003052
"""YQM""","""CYQM""",46.11220169067383,-64.67859649658203
"""YQQ""","""CYQQ""",49.71080017089844,-124.88700103759766
"""YQR""","""CYQR""",50.43190002441406,-104.66600036621094
"""YQT""","""CYQT""",48.37189865112305,-89.32389831542969
"""YQU""","""CYQU""",55.1796989441,-118.885002136
"""YQV""","""CYQV""",51.26470184326172,-102.46199798583984
"""YQW""","""CYQW""",52.76919937133789,-108.24400329589844
"""YQX""","""CYQX""",48.9369010925293,-54.56809997558594
"""YQY""","""CYQY""",46.1614,-60.047798
"""YQZ""","""CYQZ""",53.026100158691406,-122.51000213623047
"""YRB""","""CYRB""",74.7169036865,-94.9693984985
"""YRI""","""CYRI""",47.764400482177734,-69.58470153808594
"""YRJ""","""CYRJ""",48.52000045776367,-72.2656021118164
"""YRM""","""CYRM""",52.4296989441,-114.903999329
"""YRT""","""CYRT""",62.8114013672,-92.1157989502
"""YSB""","""CYSB""",46.625,-80.79889678955078
"""YSC""","""CYSC""",45.4385986328125,-71.69139862060547
"""YSJ""","""CYSJ""",45.31610107421875,-65.89029693603516
"""YSM""","""CYSM""",60.020301818847656,-111.96199798583984
"""YSR""","""CYSR""",72.982201,-84.613602
"""YSU""","""CYSU""",46.44060134887695,-63.83359909057617
"""YSY""","""CYSY""",71.9938964844,-125.242996216
"""YTE""","""CYTE""",64.2300033569,-76.5267028809
"""YTH""","""CYTH""",55.80110168457031,-97.86419677734375
"""YTR""","""CYTR""",44.118900299072266,-77.5280990600586
"""YTS""","""CYTS""",48.569698333699996,-81.376701355
"""YTZ""","""CYTZ""",43.627499,-79.396202
"""YUB""","""CYUB""",69.43329620361328,-133.0260009765625
"""YUL""","""CYUL""",45.4706001282,-73.7407989502
"""YUT""","""CYUT""",66.5214004517,-86.22470092770001
"""YUX""","""CYUX""",68.77610015869999,-81.2425
"""YUY""","""CYUY""",48.20610046386719,-78.83560180664062
"""YVC""","""CYVC""",55.151401519800004,-105.262001038
"""YVG""","""CYVG""",53.355800628699996,-110.823997498
"""YVM""","""CYVM""",67.5457992554,-64.03140258789999
"""YVO""","""CYVO""",48.0532989502,-77.7827987671
"""YVP""","""CYVP""",58.096099853515625,-68.4269027709961
"""YVQ""","""CYVQ""",65.28160095214844,-126.7979965209961
"""YVR""","""CYVR""",49.193901062,-123.183998108
"""YVT""","""CYVT""",55.8418998718,-108.417999268
"""YVV""","""CYVV""",44.7458,-81.107201
"""YWA""","""CYWA""",45.95220184326172,-77.31919860839844
"""YWG""","""CYWG""",49.909999847399995,-97.2398986816
"""YWK""","""CYWK""",52.92190170288086,-66.8644027709961
"""YWL""","""CYWL""",52.1831016541,-122.054000854
"""YWY""","""CYWY""",63.20940017700195,-123.43699645996094
"""YXC""","""CYXC""",49.610801696777,-115.78199768066
"""YXD""","""CYXD""",53.5724983215,-113.521003723
"""YXE""","""CYXE""",52.170799255371094,-106.69999694824219
"""YXH""","""CYXH""",50.01890182495117,-110.72100067138672
"""YXJ""","""CYXJ""",56.23809814453125,-120.73999786376953
"""YXL""","""CYXL""",50.11389923095703,-91.9052963256836
"""YXP""","""CYXP""",66.1449966431,-65.71360015869999
"""YXR""","""CYXR""",47.697400654599996,-79.8473453522
"""YXS""","""CYXS""",53.8894004822,-122.679000854
"""YXT""","""CYXT""",54.468498,-128.576009
"""YXU""","""CYXU""",43.035599,-81.1539
"""YXX""","""CYXX""",49.025299072265625,-122.36100006103516
"""YXY""","""CYXY""",60.7095985413,-135.067001343
"""YYB""","""CYYB""",46.363602,-79.422798
"""YYC""","""CYYC""",51.113899231,-114.019996643
"""YYD""","""CYYD""",54.82469940185547,-127.18299865722656
"""YYE""","""CYYE""",58.8363990784,-122.597000122
"""YYF""","""CYYF""",49.46310043334961,-119.60199737548828
"""YYG""","""CYYG""",46.290000915527344,-63.12110137939453
"""YYH""","""CYYH""",69.5466995239,-93.5766983032
"""YYJ""","""CYYJ""",48.646900177,-123.426002502
"""YYL""","""CYYL""",56.86389923095703,-101.07599639892578
"""YYN""","""CYYN""",50.291900634799994,-107.691001892
"""YYQ""","""CYYQ""",58.739200592041016,-94.06500244140625
"""YYR""","""CYYR""",53.3191986084,-60.4258003235
"""YYT""","""CYYT""",47.618598938,-52.7518997192
"""YYU""","""CYYU""",49.41389846801758,-82.46749877929688
"""YYW""","""CYYW""",50.29029846191406,-88.90969848632812
"""YYY""","""CYYY""",48.60860061645508,-68.20809936523438
"""YYZ""","""CYYZ""",43.6772003174,-79.63059997559999
"""YZD""","""CYZD""",43.74250030517578,-79.4655990600586
"""YZE""","""CYZE""",45.88529968261719,-82.56780242919922
"""YZF""","""CYZF""",62.462799072265625,-114.44000244140625
"""YZH""","""CYZH""",55.2930984497,-114.777000427
"""YZP""","""CYZP""",53.25429916379999,-131.813995361
"""YZR""","""CYZR""",42.9994010925293,-82.30889892578125
"""YZT""","""CYZT""",50.680599212646484,-127.36699676513672
"""YZU""","""CYZU""",54.14390182495117,-115.78700256347656
"""YZV""","""CYZV""",50.22330093383789,-66.2656021118164
"""YZW""","""CYZW""",60.17279815673828,-132.7429962158203
"""YZX""","""CYZX""",44.98440170288086,-64.91690063476562
"""ZFA""","""CZFA""",62.20750045776367,-133.37600708007812
"""ZFM""","""CZFM""",67.40750122070312,-134.86099243164062
"""QLD""","""DAAB""",36.50360107421875,2.8141698837280273
"""BUJ""","""DAAD""",35.33250045776367,4.206389904022217
"""BJA""","""DAAE""",36.7120018005,5.0699200630200005
"""ALG""","""DAAG""",36.691001892089844,3.215409994125366
"""DJG""","""DAAJ""",24.292801,9.45244
\N,"""DAAK""",36.545799,2.87611
\N,"""DAAN""",26.7101,0.285647
"""VVZ""","""DAAP""",26.7234992981,8.62265014648
\N,"""DAAQ""",35.52539825439453,2.8787100315093994
"""TMR""","""DAAT""",22.8115005493,5.45107984543
"""GJL""","""DAAV""",36.7951011658,5.87361001968
"""MZW""","""DAAY""",33.535900116,-0.242353007197
\N,"""DAAZ""",35.752201,0.626272
"""AAE""","""DABB""",36.822201,7.809174
"""CZL""","""DABC""",36.2760009765625,6.620389938354492
"""TEE""","""DABS""",35.4315986633,8.12071990967
"""HRM""","""DAFH""",32.93040084838867,3.311539888381958
"""TID""","""DAOB""",35.3410987854,1.46315002441
\N,"""DAOE""",35.73540115356445,-0.8053889870643616
"""TIN""","""DAOF""",27.7003993988,-8.167099952700001
"""CFK""","""DAOI""",36.2126998901,1.33176994324
"""TAF""","""DAOL""",35.54240036010742,-0.5322780013084412
"""TLM""","""DAON""",35.0167007446,-1.45000004768
"""ORN""","""DAOO""",35.6239013672,-0.6211829781529999
"""BFW""","""DAOS""",35.1717987061,-0.593275010586
"""MUW""","""DAOV""",35.207698822021484,0.14714199304580688
"""AZR""","""DAUA""",27.837600708007812,-0.18641400337219238
"""BSK""","""DAUB""",34.793300628699996,5.73823022842
"""ELG""","""DAUE""",30.571300506591797,2.8595900535583496
"""GHA""","""DAUG""",32.38410186767578,3.794110059738159
"""HME""","""DAUH""",31.673000335699996,6.140439987180001
"""INZ""","""DAUI""",27.250999450699997,2.51202011108
"""TGR""","""DAUK""",33.06779861450195,6.088669776916504
"""LOO""","""DAUL""",33.764400482199996,2.92833995819
"""TMX""","""DAUT""",29.2371006012,0.276033014059
"""OGX""","""DAUU""",31.917200088500977,5.412779808044434
"""IAM""","""DAUZ""",28.0515,9.64291
"""COO""","""DBBB""",6.357230186462402,2.384350061416626
"""OUA""","""DFFD""",12.3532,-1.51242
"""BOY""","""DFOO""",11.160099983215332,-4.33096981048584
"""ACC""","""DGAA""",5.605189800262451,-0.16678600013256073
"""TML""","""DGLE""",9.55718994140625,-0.8632140159606934
\N,"""DGLW""",10.0826997756958,-2.507689952850342
"""NYI""","""DGSN""",7.361830234527588,-2.3287599086761475
"""TKD""","""DGTK""",4.896059989929199,-1.7747600078582764
"""ABJ""","""DIAP""",5.261390209197998,-3.9262900352478027
"""BYK""","""DIBK""",7.738800048828125,-5.073669910430908
"""DJO""","""DIDL""",6.792809963226318,-6.473189830780029
"""HGO""","""DIKO""",9.38718032837,-5.55666017532
"""MJC""","""DIMN""",7.272069931030273,-7.58735990524292
"""SPY""","""DISP""",4.746719837188721,-6.660820007324219
"""ASK""","""DIYO""",6.9031701088,-5.36558008194
"""ABV""","""DNAA""",9.006790161132812,7.263169765472412
"""AKR""","""DNAK""",7.246739864349365,5.3010101318359375
"""BNI""","""DNBE""",6.316979885101318,5.5995001792907715
"""CBQ""","""DNCA""",4.976019859313965,8.347200393676758
"""ENU""","""DNEN""",6.474269866943359,7.561960220336914
\N,"""DNGU""",12.1717,6.69611
"""IBA""","""DNIB""",7.362460136413574,3.97832989692688
"""ILR""","""DNIL""",8.440210342407227,4.493919849395752
"""JOS""","""DNJO""",9.639829635620117,8.869050025939941
"""KAD""","""DNKA""",10.696000099182129,7.320109844207764
"""KAN""","""DNKN""",12.0476,8.52462
"""MIU""","""DNMA""",11.855299949645996,13.080900192260742
"""MDI""","""DNMK""",7.70388,8.61394
"""LOS""","""DNMM""",6.5773701667785645,3.321160078048706
"""MXJ""","""DNMN""",9.652170181274414,6.462259769439697
"""PHC""","""DNPO""",5.0154900550842285,6.94959020614624
"""SKO""","""DNSO""",12.916299819946289,5.207190036773682
"""YOL""","""DNYO""",9.257550239562988,12.430399894714355
"""ZAR""","""DNZA""",11.1302,7.68581
"""MFQ""","""DRRM""",13.5024995803833,7.1267499923706055
"""NIM""","""DRRN""",13.4815,2.18361
"""THZ""","""DRRT""",14.875699996948242,5.265359878540039
"""AJY""","""DRZA""",16.965999603271484,8.000109672546387
\N,"""DRZD""",18.968700408935547,12.86870002746582
\N,"""DRZF""",13.372900009155273,12.626700401306152
"""ZND""","""DRZR""",13.779000282287598,8.983759880065918
"""MIR""","""DTMB""",35.75809860229492,10.75469970703125
"""TUN""","""DTTA""",36.85100173950195,10.22719955444336
\N,"""DTTB""",37.245398,9.79145
\N,"""DTTD""",32.30619812011719,10.382100105285645
"""GAF""","""DTTF""",34.422000885009766,8.822500228881836
"""GAE""","""DTTG""",33.87689971923828,10.103300094604492
\N,"""DTTI""",36.72129821777344,9.94314956665039
"""DJE""","""DTTJ""",33.875,10.775500297546387
"""EBM""","""DTTR""",31.704299926757812,9.254619598388672
"""SFA""","""DTTX""",34.71799850463867,10.690999984741211
"""TOE""","""DTTZ""",33.939701080322266,8.110560417175293
"""LRL""","""DXNG""",9.767330169677734,1.091249942779541
"""LFW""","""DXXX""",6.165609836578369,1.2545100450515747
"""ANR""","""EBAW""",51.1893997192,4.46027994156
\N,"""EBBE""",50.75859832763672,4.768330097198486
\N,"""EBBL""",51.168301,5.47
"""BRU""","""EBBR""",50.901401519800004,4.48443984985
\N,"""EBBX""",49.891700744628906,5.2238898277282715
"""CRL""","""EBCI""",50.459202,4.45382
\N,"""EBCV""",50.575801849365234,3.8310000896453857
\N,"""EBFN""",51.090301513671875,2.652780055999756
\N,"""EBFS""",50.2433013916,4.64583015442
"""KJK""","""EBKT""",50.817199707,3.20472002029
"""LGG""","""EBLG""",50.63740158081055,5.443220138549805
"""OST""","""EBOS""",51.198898315399994,2.8622200489
\N,"""EBSL""",50.9474983215332,5.590559959411621
\N,"""EBST""",50.791901,5.20167
\N,"""EBSU""",50.034400939941406,5.440810203552246
\N,"""EBUL""",51.14419937133789,3.475559949874878
\N,"""EBWE""",51.394798278808594,4.9601898193359375
"""OBL""","""EBZR""",51.264702,4.75333
\N,"""EDAB""",51.193611,14.519722
"""AOC""","""EDAC""",50.981945,12.506389
\N,"""EDAD""",51.831694,12.190962
\N,"""EDAE""",52.195856,14.58753
\N,"""EDAK""",51.30805587768555,13.555556297302246
\N,"""EDAM""",51.3630556,11.9408333
\N,"""EDAQ""",51.552223,12.053889
"""IES""","""EDAU""",51.2936096191,13.3561105728
"""REB""","""EDAX""",53.306388855,12.7522220612
\N,"""EDAY""",52.5805549621582,13.916666984558105
"""QXH""","""EDAZ""",52.203609,13.156389
"""BBH""","""EDBH""",54.338253,12.710515
\N,"""EDBJ""",50.915279,11.714444
\N,"""EDBK""",52.918888092041016,12.425277709960938
"""ZMG""","""EDBM""",52.073612,11.626389
\N,"""EDBR""",51.36333465576172,14.949999809265137
\N,"""EDCA""",53.832779,13.668611
"""CBU""","""EDCD""",51.889442,14.531944
\N,"""EDCM""",51.29694366455078,14.1274995803833
"""SXF""","""EDDB""",52.380001,13.5225
"""DRS""","""EDDC""",51.1328010559082,13.767200469970703
"""ERF""","""EDDE""",50.979801177978516,10.958100318908691
"""FRA""","""EDDF""",50.033333,8.570556
"""FMO""","""EDDG""",52.134601593,7.68483018875
"""HAM""","""EDDH""",53.630401611328,9.9882297515869
"""THF""","""EDDI""",52.472999572753906,13.403900146484375
"""CGN""","""EDDK""",50.8658981323,7.1427397728
"""DUS""","""EDDL""",51.289501,6.76678
"""MUC""","""EDDM""",48.353802,11.7861
"""NUE""","""EDDN""",49.498699,11.078056
"""LEJ""","""EDDP""",51.423889,12.236389
"""SCN""","""EDDR""",49.214599609400004,7.10950994492
"""STR""","""EDDS""",48.689899444599995,9.22196006775
"""TXL""","""EDDT""",52.5597,13.2877
"""HAJ""","""EDDV""",52.461101532,9.685079574580001
"""BRE""","""EDDW""",53.0475006104,8.78666973114
"""QEF""","""EDFE""",49.959999,8.645833
"""HHN""","""EDFH""",49.9487,7.26389
"""MHG""","""EDFM""",49.473057,8.514167
\N,"""EDFQ""",51.03499984741211,8.680832862854004
\N,"""EDFV""",49.606945,8.368333
\N,"""EDFZ""",49.967499,8.147222
"""EIB""","""EDGE""",50.991604,10.47973
"""SGE""","""EDGS""",50.707698822021484,8.082969665527344
"""XFW""","""EDHI""",53.5352783203125,9.835556030273438
"""KEL""","""EDHK""",54.37944412231445,10.145277976989746
"""LBC""","""EDHL""",53.8054008484,10.7192001343
\N,"""EDKV""",50.405555725,6.5288891792
\N,"""EDKZ""",51.099998474121094,7.599999904632568
\N,"""EDLA""",51.483890533447266,7.8983330726623535
"""ESS""","""EDLE""",51.40230178833008,6.9373297691345215
"""BFE""","""EDLI""",51.964722,8.544444
"""MGL""","""EDLN""",51.230278,6.504444
"""PAD""","""EDLP""",51.614101409899995,8.616319656369999
\N,"""EDLS""",51.99583435058594,6.8405561447143555
"""DTM""","""EDLW""",51.51829910279999,7.61223983765
"""AGB""","""EDMA""",48.425278,10.931667
\N,"""EDMB""",48.111111,9.762778
\N,"""EDME""",48.39611053466797,12.723610877990723
\N,"""EDMN""",48.106945,10.525
"""OBF""","""EDMO""",48.081402,11.2831
"""RBM""","""EDMS""",48.90083312988281,12.516667366027832
\N,"""EDMV""",48.6349983215332,13.195555686950684
\N,"""EDNL""",47.858890533447266,10.014166831970215
"""FDH""","""EDNY""",47.671298980699994,9.51148986816
"""SZW""","""EDOP""",53.426998,11.7834
\N,"""EDOV""",52.62888717651367,11.818611145019531
\N,"""EDPA""",48.77777862548828,10.264721870422363
"""BYU""","""EDQD""",49.985001,11.64
"""URD""","""EDQE""",49.794166564941,11.133610725403
"""HOQ""","""EDQM""",50.288612365722656,11.856389045715332
\N,"""EDQT""",50.0180549621582,10.529443740844727
\N,"""EDRK""",50.325558,7.528611
\N,"""EDRT""",49.863888,6.7875
\N,"""EDRY""",49.304722,8.451389
"""ZQW""","""EDRZ""",49.2094,7.40056
"""ZQL""","""EDTD""",47.97333145139999,8.52222156525
\N,"""EDTF""",48.022777557400005,7.83249998093
\N,"""EDTM""",48.053890228271484,9.372777938842773
\N,"""EDTY""",49.1183319092,9.783888816829998
\N,"""EDUS""",51.607498,13.743611
"""BWE""","""EDVE""",52.319199,10.5561
"""KSF""","""EDVK""",51.417273,9.384967
\N,"""EDVM""",52.18138885498047,9.946389198303223
"""BRV""","""EDWB""",53.506943,8.572778
"""EME""","""EDWE""",53.391109,7.2275
\N,"""EDWF""",53.271942138671875,7.441667079925537
"""WVN""","""EDWI""",53.502220153808594,8.05222225189209
"""BMK""","""EDWR""",53.59639,6.709167
"""NRD""","""EDWY""",53.70694351196289,7.230000019073486
"""FLF""","""EDXF""",54.77333450317383,9.378889083862305
\N,"""EDXR""",54.220001220703125,9.599444389343262
"""GWT""","""EDXW""",54.9132003784,8.34047031403
\N,"""EEEI""",59.26029968261719,24.208499908447266
"""KDL""","""EEKA""",58.99079895019531,22.830699920654297
"""URE""","""EEKE""",58.22990036010742,22.50950050354004
"""EPU""","""EEPU""",58.41899871826172,24.47279930114746
"""TLL""","""EETN""",59.41329956049999,24.832799911499997
"""TAY""","""EETU""",58.3074989319,26.690399169900004
"""ENF""","""EFET""",68.362602233887,23.424299240112
\N,"""EFEU""",61.1161003112793,22.201400756835938
"""KEV""","""EFHA""",61.856039,24.786686
"""HEM""","""EFHF""",60.254600524902344,25.042800903320312
"""HEL""","""EFHK""",60.317199707031,24.963300704956
\N,"""EFHM""",61.689701080322266,23.073699951171875
\N,"""EFHN""",59.848899841308594,23.083599090576172
"""HYV""","""EFHV""",60.6543998718,24.8810997009
\N,"""EFIK""",60.4625015259,23.6525001526
\N,"""EFIM""",61.24919891357422,28.90369987487793
"""KTQ""","""EFIT""",62.1661,30.073601
"""IVL""","""EFIV""",68.607299804688,27.405300140381
"""JOE""","""EFJO""",62.662899017334,29.607500076294
"""JYV""","""EFJY""",62.399501800537,25.678300857544
"""KAU""","""EFKA""",63.127102,23.051399
"""KEM""","""EFKE""",65.778701782227,24.582099914551
"""KAJ""","""EFKI""",64.285499572754,27.692399978638
"""KHJ""","""EFKJ""",62.4625015259,22.3931007385
"""KOK""","""EFKK""",63.721199035645,23.143100738525
\N,"""EFKM""",66.712898,27.156799
"""KAO""","""EFKS""",65.987602233887,29.239400863647
"""KTT""","""EFKT""",67.700996398926,24.846799850464
"""KUO""","""EFKU""",63.007099151611,27.797800064087
"""QLF""","""EFLA""",61.144199,25.693501
"""LPP""","""EFLP""",61.044601,28.144743
"""MHQ""","""EFMA""",60.122200012207,19.898199081421
\N,"""EFME""",62.94670104980469,23.51889991760254
"""MIK""","""EFMI""",61.6866,27.201799
\N,"""EFNU""",60.333900451699996,24.2964000702
"""OUL""","""EFOU""",64.930099487305,25.354600906372
\N,"""EFPI""",61.245601654052734,22.19339942932129
"""POR""","""EFPO""",61.461700439453,21.799999237061
\N,"""EFPU""",65.4021987915,26.946899414100002
\N,"""EFPY""",63.7318992615,25.926300048799998
\N,"""EFRH""",64.6881027222,24.6958007812
\N,"""EFRN""",62.0654983521,28.3565006256
"""RVN""","""EFRO""",66.564796447754,25.830400466919
\N,"""EFRY""",60.74470138549805,24.107799530029297
"""SVL""","""EFSA""",61.943099975586,28.945100784302
\N,"""EFSE""",61.062400817871094,26.798900604248047
"""SOT""","""EFSO""",67.3949966431,26.6191005707
"""TMP""","""EFTP""",61.414100646973,23.604400634766
\N,"""EFTS""",61.7733,24.027
"""TKU""","""EFTU""",60.514099121094,22.262800216675
"""UTI""","""EFUT""",60.89640045166,26.938400268555
"""VAA""","""EFVA""",63.050701141357,21.762199401855
"""VRK""","""EFVR""",62.171100616455,27.868600845337
"""YLI""","""EFYL""",64.0547222,24.7252778
"""BFS""","""EGAA""",54.6575012207,-6.2158298492399995
"""ENK""","""EGAB""",54.39889907836914,-7.651669979095459
"""BHD""","""EGAC""",54.618099212646484,-5.872499942779541
"""LDY""","""EGAE""",55.04280090332031,-7.161109924316406
"""BHX""","""EGBB""",52.453899383499994,-1.74802994728
"""CVT""","""EGBE""",52.3697013855,-1.4797199964499999
\N,"""EGBG""",52.6077995300293,-1.03193998336792
"""GLO""","""EGBJ""",51.89419937133789,-2.167220115661621
\N,"""EGBO""",52.51750183105469,-2.2594399452209473
"""GBA""","""EGBP""",51.668095,-2.05694
\N,"""EGBT""",52.0407981873,-1.09555995464
\N,"""EGBW""",52.19219970703125,-1.6144399642944336
"""MAN""","""EGCC""",53.35369873046875,-2.2749500274658203
\N,"""EGCD""",53.3381,-2.14889
\N,"""EGDC""",51.08720016479492,-4.1503400802612305
"""NQY""","""EGHQ""",50.44060134887695,-4.995409965515137
"""LYE""","""EGDL""",51.5051,-1.99343
\N,"""EGDM""",51.152198791503906,-1.7474100589752197
\N,"""EGDR""",50.08610153198242,-5.255710124969482
\N,"""EGDX""",51.4048,-3.43575
"""YEO""","""EGDY""",51.0093994140625,-2.638819932937622
"""HAW""","""EGFE""",51.833099365234375,-4.9611101150512695
"""CWL""","""EGFF""",51.39670181274414,-3.343329906463623
"""SWS""","""EGFH""",51.60530090332031,-4.0678300857543945
"""BRS""","""EGGD""",51.382702,-2.71909
"""LPL""","""EGGP""",53.33359909057617,-2.849720001220703
"""LTN""","""EGGW""",51.874698638916016,-0.36833301186561584
"""PLH""","""EGHD""",50.422798,-4.10583
"""BOH""","""EGHH""",50.779998779296875,-1.8424999713897705
"""SOU""","""EGHI""",50.95029830932617,-1.3567999601364136
"""QLA""","""EGHL""",51.187198638916016,-1.0334999561309814
"""ACI""","""EGJA""",49.706104,-2.21472
"""GCI""","""EGJB""",49.435001373291016,-2.6019699573516846
"""JER""","""EGJJ""",49.20790100097656,-2.195509910583496
