MSY,3861,ATL,3682
MSY,3861,LAX,3484
MSY,3861,SLC,3536
MZT,1826,LAX,3484
OAK,3453,HNL,3728
OAK,3453,KOA,3514
OAK,3453,LIH,3602
OAK,3453,OGG,3456
OAK,3453,PDX,3720
OAK,3453,SEA,3577
OGG,3456,LAX,3484
OGG,3456,OAK,3453
OGG,3456,PDX,3720
OGG,3456,SAN,3731
OGG,3456,SEA,3577
OGG,3456,SJC,3748
OGG,3456,SMF,3817
OKC,3863,LAX,3484
OMA,3454,SEA,3577
OME,3615,ANC,3774
OME,3615,OTZ,3693
ONT,3734,PDX,3720
ONT,3734,SEA,3577
ORD,3830,ANC,3774
ORD,3830,LAX,3484
ORD,3830,MSY,3861
ORD,3830,PDX,3720
ORD,3830,SAN,3731
ORD,3830,SEA,3577
ORD,3830,SFO,3469
ORF,3611,ATL,3682
OTZ,3693,ANC,3774
OTZ,3693,OME,3615
PBG,3771,BOS,3448
PBI,3722,ATL,3682
PDX,3720,ANC,3774
PDX,3720,ATL,3682
PDX,3720,BIL,4021
PDX,3720,BLI,3777
PDX,3720,BOI,3495
PDX,3720,BOS,3448
PDX,3720,BUR,3644
PDX,3720,DCA,3520
PDX,3720,DFW,3670
PDX,3720,DTW,3645
PDX,3720,EUG,4099
PDX,3720,FAT,3687
PDX,3720,GEG,3467
PDX,3720,HNL,3728
PDX,3720,LAS,3877
PDX,3720,LAX,3484
PDX,3720,LGB,3582
PDX,3720,MFR,4101
PDX,3720,MSO,4216
PDX,3720,OAK,3453
PDX,3720,OGG,3456
PDX,3720,ONT,3734
PDX,3720,ORD,3830
PDX,3720,PHX,3462
PDX,3720,PSC,6133
PDX,3720,PSP,3839
PDX,3720,RDM,4103
PDX,3720,RNO,3807
PDX,3720,SAN,3731
PDX,3720,SBA,3949
PDX,3720,SEA,3577
PDX,3720,SFO,3469
PDX,3720,SJC,3748
PDX,3720,SLC,3536
PDX,3720,SMF,3817
PDX,3720,SNA,3867
PDX,3720,STS,6992
PDX,3720,TUS,3636
PDX,3720,YVR,156
PHL,3752,SEA,3577
PHX,3462,LAX,3484
PHX,3462,PDX,3720
PHX,3462,SEA,3577
PIT,3570,LAX,3484
PNS,3564,ATL,3682
PQI,3528,BOS,3448
PSC,6133,PDX,3720
PSC,6133,SEA,3577
PSG,4147,JNU,3492
PSG,4147,WRG,5969
PSP,3839,PDX,3720
PSP,3839,SEA,3577
PSP,3839,SFO,3469
PSP,3839,SMF,3817
PUW,3944,LWS,3945
PUW,3944,SEA,3577
PVR,1836,LAX,3484
PVR,1836,SAN,3731
PVR,1836,SFO,3469
RDM,4103,PDX,3720
RDM,4103,SEA,3577
RDU,3626,ATL,3682
RDU,3626,LAX,3484
RNO,3807,LAX,3484
RNO,3807,PDX,3720
RNO,3807,SEA,3577
RNO,3807,SJC,3748
RSW,3793,ATL,3682
SAF,3784,LAX,3484
SAN,3731,ATL,3682
SAN,3731,BOI,3495
SAN,3731,BOS,3448
SAN,3731,DFW,3670
SAN,3731,DTW,3645
SAN,3731,FAT,3687
SAN,3731,HNL,3728
SAN,3731,JFK,3797
SAN,3731,LAX,3484
SAN,3731,LIH,3602
SAN,3731,MCO,3878
SAN,3731,MRY,3948
SAN,3731,MSP,3858
SAN,3731,OGG,3456
SAN,3731,ORD,3830
SAN,3731,PDX,3720
SAN,3731,PVR,1836
SAN,3731,SEA,3577
SAN,3731,SJD,1840
SAN,3731,SLC,3536
SAN,3731,STS,6992
SAT,3621,SEA,3577
SAV,3613,ATL,3682
SBA,3949,PDX,3720
SBA,3949,SEA,3577
SCC,3620,ANC,3774
SCC,3620,BRW,3571
SDP,6742,ANC,3774
SEA,3577,ALW,5719
SEA,3577,ANC,3774
SEA,3577,ATL,3682
SEA,3577,AUS,3673
SEA,3577,BIL,4021
SEA,3577,BLI,3777
SEA,3577,BOI,3495
SEA,3577,BOS,3448
SEA,3577,BUR,3644
SEA,3577,BZN,4020
SEA,3577,COS,3819
SEA,3577,DCA,3520
SEA,3577,DEN,3751
SEA,3577,DFW,3670
SEA,3577,EAT,6916
SEA,3577,EUG,4099
SEA,3577,EWR,3494
SEA,3577,FAI,3832
SEA,3577,FAT,3687
SEA,3577,FCA,4127
SEA,3577,FLL,3533
SEA,3577,GEG,3467
SEA,3577,GTF,3880
SEA,3577,HNL,3728
SEA,3577,IAH,3550
SEA,3577,JFK,3797
SEA,3577,JNU,3492
SEA,3577,KOA,3514
SEA,3577,KTN,3808
SEA,3577,LAS,3877
SEA,3577,LAX,3484
SEA,3577,LGB,3582
SEA,3577,LIH,3602
SEA,3577,LWS,3945
SEA,3577,MCI,3458
SEA,3577,MCO,3878
SEA,3577,MFR,4101
SEA,3577,MSO,4216
SEA,3577,MSP,3858
SEA,3577,OAK,3453
SEA,3577,OGG,3456
SEA,3577,OMA,3454
SEA,3577,ONT,3734
SEA,3577,ORD,3830
SEA,3577,PDX,3720
SEA,3577,PHL,3752
SEA,3577,PHX,3462
SEA,3577,PSC,6133
SEA,3577,PSP,3839
SEA,3577,PUW,3944
SEA,3577,RDM,4103
SEA,3577,RNO,3807
SEA,3577,SAN,3731
SEA,3577,SAT,3621
SEA,3577,SBA,3949
SEA,3577,SFO,3469
SEA,3577,SJC,3748
SEA,3577,SLC,3536
SEA,3577,SMF,3817
SEA,3577,SNA,3867
SEA,3577,STL,3678
SEA,3577,STS,6992
SEA,3577,TUS,3636
SEA,3577,YEG,49
SEA,3577,YKM,5779
SEA,3577,YLW,87
SEA,3577,YVR,156
SEA,3577,YYC,178
SEA,3577,YYJ,184
SFO,3469,DFW,3670
SFO,3469,JFK,3797
SFO,3469,LAX,3484
SFO,3469,MIA,3576
SFO,3469,ORD,3830
SFO,3469,PDX,3720
SFO,3469,PSP,3839
SFO,3469,PVR,1836
SFO,3469,SEA,3577
SFO,3469,SJD,1840
SIT,3856,JNU,3492
SIT,3856,KTN,3808
SJC,3748,BOI,3495
SJC,3748,GDL,1804
SJC,3748,HNL,3728
SJC,3748,KOA,3514
SJC,3748,LAX,3484
SJC,3748,LIH,3602
SJC,3748,OGG,3456
SJC,3748,PDX,3720
SJC,3748,RNO,3807
SJC,3748,SEA,3577
SJC,3748,SJD,1840
SJD,1840,LAX,3484
SJD,1840,SAN,3731
SJD,1840,SFO,3469
SJD,1840,SJC,3748
SLC,3536,ATL,3682
SLC,3536,CVG,3488
SLC,3536,LAX,3484
SLC,3536,MSY,3861
SLC,3536,PDX,3720
SLC,3536,SAN,3731
SLC,3536,SEA,3577
SMF,3817,BOI,3495
SMF,3817,LAX,3484
SMF,3817,OGG,3456
SMF,3817,PDX,3720
SMF,3817,PSP,3839
SMF,3817,SEA,3577
SNA,3867,DFW,3670
SNA,3867,PDX,3720
SNA,3867,SEA,3577
SNP,3426,ANC,3774
STG,3428,ANC,3774
STL,3678,LAX,3484
STL,3678,SEA,3577
STS,6992,LAX,3484
STS,6992,PDX,3720
STS,6992,SAN,3731
STS,6992,SEA,3577
TUS,3636,LAX,3484
TUS,3636,PDX,3720
TUS,3636,SEA,3577
TYS,3676,ATL,3682
UNK,7088,ANC,3774
VDZ,3865,ANC,3774
WRG,5969,KTN,3808
WRG,5969,PSG,4147
YAK,6803,CDV,3610
YAK,6803,JNU,3492
YEG,49,SEA,3577
YKM,5779,SEA,3577
YLW,87,SEA,3577
YVR,156,LAX,3484
YVR,156,PDX,3720
YVR,156,SEA,3577
YYC,178,SEA,3577
YYJ,184,SEA,3577
ZIH,1856,LAX,3484
ZLO,1858,LAX,3484
ABJ,253,CMN,1074
ACC,248,CMN,1074
AGA,1064,BRU,302
AGA,1064,CMN,1074
AGA,1064,EUN,5672
AGA,1064,ORY,1386
AGA,1064,VIL,5670
AGP,1230,CMN,1074
AHU,1078,CMN,1074
ALG,210,CMN,1074
AMS,580,CMN,1074
AMS,580,NDR,5673
AMS,580,TNG,1080
ARN,737,CMN,1074
AUH,2179,CMN,1074
AUH,2179,SIN,3316
BCN,1218,CMN,1074
BCN,1218,TNG,1080
BEY,2177,CMN,1074
BGF,888,CMN,1074
BJL,1050,CMN,1074
BJL,1050,OXB,5665
BJL,1050,RAI,5674
BKO,1044,CMN,1074
BLQ,1538,CMN,1074
BOD,1264,CMN,1074
BOD,1264,RAK,1075
BRU,302,AGA,1064
BRU,302,CMN,1074
BRU,302,NDR,5673
BRU,302,OUD,1070
BRU,302,RAK,1075
BRU,302,TNG,1080
BZV,883,CMN,1074
BZV,883,PNR,886
CAI,1128,CMN,1074
CAI,1128,RUH,2082
CKY,4162,CMN,1074
CMN,1074,ABJ,253
CMN,1074,AGA,1064
CMN,1074,AGP,1230
CMN,1074,ALG,210
CMN,1074,AMS,580
CMN,1074,ARN,737
CMN,1074,AUH,2179
CMN,1074,BCN,1218
CMN,1074,BEY,2177
CMN,1074,BJL,1050
CMN,1074,BKO,1044
CMN,1074,BLQ,1538
CMN,1074,BOD,1264
CMN,1074,BRU,302
CMN,1074,BZV,883
CMN,1074,CAI,1128
CMN,1074,CKY,4162
CMN,1074,COO,245
CMN,1074,DKR,1084
CMN,1074,DLA,897
CMN,1074,EUN,5672
CMN,1074,FCO,1555
CMN,1074,FEZ,1066
CMN,1074,FIH,1020
CMN,1074,FNA,1059
CMN,1074,FRA,340
CMN,1074,GLN,9823
CMN,1074,GRU,2564
CMN,1074,GVA,1665
CMN,1074,IST,1701
CMN,1074,JED,2072
CMN,1074,JFK,3797
CMN,1074,LAD,951
CMN,1074,LBV,970
CMN,1074,LFW,298
CMN,1074,LGW,502
CMN,1074,LHR,507
CMN,1074,LIS,1638
CMN,1074,LPA,1054
CMN,1074,LYS,1335
CMN,1074,MAD,1229
CMN,1074,MRS,1353
CMN,1074,MUC,346
CMN,1074,MXP,1524
CMN,1074,NCE,1354
CMN,1074,NDR,5673
CMN,1074,NIM,280
CMN,1074,NKC,1094
CMN,1074,NSI,4161
CMN,1074,NTE,1418
CMN,1074,ORY,1386
CMN,1074,OUA,246
CMN,1074,OUD,1070
CMN,1074,OXB,5665
CMN,1074,OZZ,1077
CMN,1074,PNR,886
CMN,1074,RAI,5674
CMN,1074,RAK,1075
CMN,1074,RBA,1072
CMN,1074,ROB,1063
CMN,1074,SSG,891
CMN,1074,SVO,2985
CMN,1074,SXB,1435
CMN,1074,TFN,1057
CMN,1074,TIP,1157
CMN,1074,TLS,1273
CMN,1074,TNG,1080
CMN,1074,TRN,1526
CMN,1074,TTU,1079
CMN,1074,TUN,287
CMN,1074,TXL,351
CMN,1074,VIL,5670
CMN,1074,VLC,1246
CMN,1074,YUL,146
CMN,1074,ZRH,1678
COO,245,LOS,273
CPH,609,CMN,1074
DKR,1084,CMN,1074
DLA,897,BGF,888
DLA,897,CMN,1074
DLA,897,NSI,4161
ESU,5671,ORY,1386
EUN,5672,AGA,1064
EUN,5672,CMN,1074
FCO,1555,CMN,1074
FEZ,1066,CMN,1074
FEZ,1066,ORY,1386
FIH,1020,BZV,883
FNA,1059,CMN,1074
FNA,1059,ROB,1063
FRA,340,CMN,1074
FRA,340,NDR,5673
GLN,9823,TTA,1065
GRU,2564,CMN,1074
GVA,1665,CMN,1074
IST,1701,CMN,1074
JED,2072,CMN,1074
JFK,3797,CMN,1074
LAD,951,CMN,1074
LBV,970,CMN,1074
LBV,970,SSG,891
LFW,298,ACC,248
LGW,502,CMN,1074
LGW,502,RAK,1075
LHR,507,CMN,1074
LHR,507,TNG,1080
LIS,1638,CMN,1074
LOS,273,CMN,1074
LPA,1054,CMN,1074
LPA,1054,TFN,1057
LYS,1335,CMN,1074
LYS,1335,RAK,1075
MAD,1229,CMN,1074
MAD,1229,RAK,1075
MAD,1229,TNG,1080
MRS,1353,CMN,1074
MRS,1353,RAK,1075
MUC,346,CMN,1074
MUC,346,RAK,1075
MXP,1524,CMN,1074
MXP,1524,RAK,1075
NCE,1354,CMN,1074
NCE,1354,RAK,1075
NDR,5673,AMS,580
NDR,5673,BRU,302
NDR,5673,CMN,1074
NDR,5673,FRA,340
NIM,280,CMN,1074
NIM,280,OUA,246
NKC,1094,CMN,1074
NSI,4161,CMN,1074
NSI,4161,DLA,897
NTE,1418,CMN,1074
NTE,1418,RAK,1075
ORY,1386,AGA,1064
ORY,1386,CMN,1074
ORY,1386,ESU,5671
ORY,1386,FEZ,1066
ORY,1386,OUD,1070
ORY,1386,OZZ,1077
ORY,1386,RAK,1075
ORY,1386,RBA,1072
ORY,1386,TNG,1080
OUA,246,CMN,1074
OUA,246,NIM,280
OUD,1070,BRU,302
OUD,1070,CMN,1074
OUD,1070,ORY,1386
OXB,5665,BJL,1050
OXB,5665,CMN,1074
OXB,5665,RAI,5674
OZZ,1077,CMN,1074
OZZ,1077,ORY,1386
PNR,886,BZV,883
PNR,886,CMN,1074
RAI,5674,BJL,1050
RAI,5674,CMN,1074
RAI,5674,OXB,5665
RAK,1075,BOD,1264
RAK,1075,BRU,302
RAK,1075,CMN,1074
RAK,1075,LGW,502
RAK,1075,LYS,1335
RAK,1075,MAD,1229
RAK,1075,MRS,1353
RAK,1075,MUC,346
RAK,1075,MXP,1524
RAK,1075,NCE,1354
RAK,1075,NTE,1418
RAK,1075,ORY,1386
RAK,1075,TLS,1273
RBA,1072,CMN,1074
RBA,1072,ORY,1386
ROB,1063,CMN,1074
ROB,1063,FNA,1059
RUH,2082,CAI,1128
SIN,3316,AUH,2179
SSG,891,CMN,1074
SSG,891,LBV,970
SVO,2985,CMN,1074
SXB,1435,CMN,1074
TFN,1057,CMN,1074
TIP,1157,CMN,1074
TLS,1273,CMN,1074
TLS,1273,RAK,1075
TNG,1080,AMS,580
TNG,1080,BCN,1218
TNG,1080,BRU,302
TNG,1080,CMN,1074
TNG,1080,LHR,507
TNG,1080,MAD,1229
TNG,1080,ORY,1386
TRN,1526,CMN,1074
TTA,1065,CMN,1074
TTU,1079,AHU,1078
TUN,287,CMN,1074
TXL,351,CPH,609
VIL,5670,AGA,1064
VIL,5670,CMN,1074
VLC,1246,CMN,1074
YUL,146,CMN,1074
ZRH,1678,CMN,1074
ADZ,2749,BOG,2709
ANF,2651,LIM,2789
ANF,2651,SCL,2650
APO,2726,EOH,2729
ASU,2699,LIM,2789
AUA,2895,BOG,2709
AUC,2752,BOG,2709
AXM,2705,BOG,2709
BAQ,2710,BOG,2709
BAQ,2710,CLO,2715
BAQ,2710,MDE,2745
BAQ,2710,MIA,3576
BCN,1218,BOG,2709
BGA,2708,BOG,2709
BGA,2708,MDE,2745
BOG,2709,ADZ,2749
BOG,2709,AUA,2895
BOG,2709,AUC,2752
BOG,2709,AXM,2705
BOG,2709,BAQ,2710
BOG,2709,BCN,1218
BOG,2709,BGA,2708
BOG,2709,BUN,2712
BOG,2709,CCS,2851
BOG,2709,CLO,2715
BOG,2709,CTG,2714
BOG,2709,CUC,2713
BOG,2709,CUN,1852
BOG,2709,CUR,2897
BOG,2709,CZU,2717
BOG,2709,EJA,2718
BOG,2709,EWR,3494
BOG,2709,EYP,6055
BOG,2709,EZE,3988
BOG,2709,FLA,2719
BOG,2709,FLL,3533
BOG,2709,FRA,340
BOG,2709,GIG,2560
BOG,2709,GRU,2564
BOG,2709,GUA,1767
BOG,2709,GYE,2673
BOG,2709,HAV,1909
BOG,2709,IAD,3714
BOG,2709,IAH,3550
BOG,2709,IBE,2724
BOG,2709,JFK,3797
BOG,2709,LET,2728
BOG,2709,LIM,2789
BOG,2709,LPB,2762
BOG,2709,MAD,1229
BOG,2709,MCO,3878
BOG,2709,MDE,2745
BOG,2709,MEX,1824
BOG,2709,MIA,3576
BOG,2709,MTR,2731
BOG,2709,MZL,2733
BOG,2709,NVA,2734
BOG,2709,PCR,2738
BOG,2709,PDA,6054
BOG,2709,PEI,2739
BOG,2709,PPN,2741
BOG,2709,PSO,2742
BOG,2709,PTY,1871
BOG,2709,PUJ,1760
BOG,2709,RCH,2746
BOG,2709,SAL,1892
BOG,2709,SCL,2650
BOG,2709,SDQ,1762
BOG,2709,SJE,2747
BOG,2709,SJO,1885
BOG,2709,SJU,2890
BOG,2709,SMR,2748
BOG,2709,UIB,2753
BOG,2709,UIO,2688
BOG,2709,VUP,2755
BOG,2709,VVC,2756
BOG,2709,YYZ,193
BUN,2712,BOG,2709
BZE,1957,SAL,1892
CCS,2851,BOG,2709
CCS,2851,LIM,2789
CLO,2715,BAQ,2710
CLO,2715,BOG,2709
CLO,2715,CTG,2714
CLO,2715,GPI,2722
CLO,2715,GYE,2673
CLO,2715,LIM,2789
CLO,2715,MAD,1229
CLO,2715,MDE,2745
CLO,2715,MIA,3576
CLO,2715,PSO,2742
CLO,2715,SAL,1892
CLO,2715,TCO,2716
CLT,3876,SJO,1885
CTG,2714,BOG,2709
CTG,2714,CLO,2715
CTG,2714,MDE,2745
CTG,2714,MIA,3576
CUC,2713,BOG,2709
CUC,2713,MDE,2745
CUN,1852,BOG,2709
CUN,1852,SAL,1892
CUR,2897,BOG,2709
CZU,2717,BOG,2709
DFW,3670,SAL,1892
EJA,2718,BOG,2709
EOH,2729,APO,2726
EOH,2729,UIB,2753
EWR,3494,BOG,2709
EWR,3494,SAL,1892
EYP,6055,BOG,2709
EZE,3988,BOG,2709
EZE,3988,LIM,2789
FLA,2719,BOG,2709
FLL,3533,BOG,2709
FRA,340,BOG,2709
GIG,2560,BOG,2709
GIG,2560,LIM,2789
GPI,2722,CLO,2715
GRU,2564,BOG,2709
GRU,2564,LIM,2789
GUA,1767,BOG,2709
GUA,1767,LAX,3484
GUA,1767,MIA,3576
GUA,1767,SAL,1892
GUA,1767,SAP,1772
GUA,1767,SJO,1885
GUA,1767,TGU,1776
GYE,2673,BOG,2709
GYE,2673,CLO,2715
GYE,2673,LIM,2789
GYE,2673,SAL,1892
HAV,1909,BOG,2709
IAD,3714,BOG,2709
IAD,3714,SAL,1892
IAH,3550,BOG,2709
IAH,3550,SAL,1892
IBE,2724,BOG,2709
JFK,3797,BOG,2709
JFK,3797,MDE,2745
JFK,3797,SAL,1892
JFK,3797,SAP,1772
LAX,3484,GUA,1767
LAX,3484,SAL,1892
LET,2728,BOG,2709
LIM,2789,ANF,2651
LIM,2789,ASU,2699
LIM,2789,BOG,2709
LIM,2789,CCS,2851
LIM,2789,CLO,2715
LIM,2789,EZE,3988
LIM,2789,GIG,2560
LIM,2789,GRU,2564
LIM,2789,GYE,2673
LIM,2789,LPB,2762
LIM,2789,MDE,2745
LIM,2789,MEX,1824
LIM,2789,MIA,3576
LIM,2789,MVD,2816
LIM,2789,POA,2599
LIM,2789,SAL,1892
LIM,2789,SCL,2650
LIM,2789,SDQ,1762
LIM,2789,SJO,1885
LIM,2789,UIO,2688
LIM,2789,VVI,2771
LIR,1881,SAL,1892
LPB,2762,BOG,2709
LPB,2762,LIM,2789
MAD,1229,BOG,2709
MAD,1229,CLO,2715
MAD,1229,MDE,2745
MCO,3878,BOG,2709
MCO,3878,SAL,1892
MDE,2745,BAQ,2710
MDE,2745,BGA,2708
MDE,2745,BOG,2709
MDE,2745,CLO,2715
MDE,2745,CTG,2714
MDE,2745,CUC,2713
MDE,2745,JFK,3797
MDE,2745,LIM,2789
MDE,2745,MAD,1229
MDE,2745,MIA,3576
MDE,2745,SAL,1892
MDE,2745,SMR,2748
MEX,1824,BOG,2709
MEX,1824,LIM,2789
MEX,1824,SAL,1892
MEX,1824,SJO,1885
MEX,1824,YYZ,193
MIA,3576,BAQ,2710
MIA,3576,BOG,2709
MIA,3576,CLO,2715
MIA,3576,CTG,2714
MIA,3576,GUA,1767
MIA,3576,LIM,2789
MIA,3576,MDE,2745
MIA,3576,SAL,1892
MIA,3576,SAP,1772
MTR,2731,BOG,2709
MVD,2816,LIM,2789
MVP,2732,VVC,2756
MZL,2733,BOG,2709
NVA,2734,BOG,2709
ORD,3830,SAL,1892
PCR,2738,BOG,2709
PDA,6054,BOG,2709
PEI,2739,BOG,2709
POA,2599,LIM,2789
PPN,2741,BOG,2709
PSO,2742,BOG,2709
PSO,2742,CLO,2715
PTY,1871,BOG,2709
PTY,1871,SAL,1892
PTY,1871,SJO,1885
PUJ,1760,BOG,2709
RCH,2746,BOG,2709
RTB,1774,SAL,1892
SAL,1892,BOG,2709
SAL,1892,BZE,1957
SAL,1892,CLO,2715
SAL,1892,CUN,1852
SAL,1892,DFW,3670
SAL,1892,EWR,3494
SAL,1892,GUA,1767
SAL,1892,GYE,2673
SAL,1892,IAD,3714
SAL,1892,IAH,3550
SAL,1892,JFK,3797
SAL,1892,LAX,3484
SAL,1892,LIM,2789
SAL,1892,LIR,1881
SAL,1892,MCO,3878
SAL,1892,MDE,2745
SAL,1892,MEX,1824
SAL,1892,MIA,3576
SAL,1892,ORD,3830
SAL,1892,PTY,1871
SAL,1892,RTB,1774
SAL,1892,SAP,1772
SAL,1892,SFO,3469
SAL,1892,SJO,1885
SAL,1892,TGU,1776
SAL,1892,UIO,2688
SAL,1892,YYZ,193
SAP,1772,GUA,1767
SAP,1772,JFK,3797
SAP,1772,MIA,3576
SAP,1772,SAL,1892
SAP,1772,SJO,1885
SCL,2650,ANF,2651
SCL,2650,BOG,2709
SCL,2650,LIM,2789
SDQ,1762,BOG,2709
SDQ,1762,LIM,2789
SFO,3469,SAL,1892
SJE,2747,BOG,2709
SJO,1885,BOG,2709
SJO,1885,CLT,3876
SJO,1885,GUA,1767
SJO,1885,LIM,2789
SJO,1885,MEX,1824
SJO,1885,PTY,1871
SJO,1885,SAL,1892
SJO,1885,SAP,1772
SJO,1885,TGU,1776
SJU,2890,BOG,2709
SMR,2748,BOG,2709
SMR,2748,MDE,2745
TCO,2716,CLO,2715
TGU,1776,GUA,1767
TGU,1776,SAL,1892
TGU,1776,SJO,1885
UIB,2753,BOG,2709
UIB,2753,EOH,2729
UIO,2688,BOG,2709
UIO,2688,LIM,2789
UIO,2688,SAL,1892
VUP,2755,BOG,2709
VVC,2756,BOG,2709
VVC,2756,MVP,2732
VVI,2771,LIM,2789
YYZ,193,BOG,2709
YYZ,193,MEX,1824
YYZ,193,SAL,1892
ACC,248,KMS,5556
ACC,248,LOS,273
ACC,248,TML,249
KMS,5556,ACC,248
LOS,273,ACC,248
TML,249,ACC,248
AGP,1230,HEL,421
AMS,580,HEL,421
AMS,580,LIS,1638
AMS,580,OPO,1636
ARN,737,HEL,421
ARN,737,LHR,507
ARN,737,TXL,351
ARN,737,VIE,1613
ATL,3682,LHR,507
AUS,3673,LHR,507
AYT,1688,HEL,421
BCN,1218,HEL,421
BCN,1218,JFK,3797
BCN,1218,MIA,3576
BKK,3885,HEL,421
BMA,738,GOT,687
BMA,738,HEL,421
BMA,738,MMX,708
BMA,738,UME,728
BNE,3320,CNS,3322
BNE,3320,HKG,3077
BOS,3448,LHR,507
BOS,3448,MAD,1229
BRU,302,HEL,421
BRU,302,LIS,1638
BUD,1489,HEL,421
BWI,3849,LHR,507
CDG,1382,DFW,3670
CDG,1382,HEL,421
CDG,1382,JFK,3797
CDG,1382,MIA,3576
CDG,1382,ORD,3830
CGN,344,TXL,351
CKG,3393,HEL,421
CNS,3322,BNE,3320
CNS,3322,HKG,3077
CPH,609,DUS,345
CPH,609,HEL,421
CPH,609,TXL,351
CPH,609,VIE,1613
CTA,1509,DUS,345
CTA,1509,MUC,346
CTA,1509,TXL,351
DBV,1200,HEL,421
DEL,3093,HEL,421
DEN,3751,LHR,507
DFW,3670,CDG,1382
DFW,3670,FRA,340
DFW,3670,LHR,507
DFW,3670,MAD,1229
DME,4029,HEL,421
DUB,599,JFK,3797
DUB,599,ORD,3830
DUS,345,CPH,609
DUS,345,CTA,1509
DUS,345,FLR,1563
DUS,345,HEL,421
DUS,345,ORD,3830
DUS,345,SZG,1612
EWR,3494,LHR,507
FCO,1555,HEL,421
FCO,1555,JFK,3797
FCO,1555,ORD,3830
FLR,1563,DUS,345
FLR,1563,VIE,1613
FRA,340,DFW,3670
FRA,340,HEL,421
FRA,340,MAD,1229
GOT,687,BMA,738
GOT,687,HEL,421
GOT,687,TXL,351
GVA,1665,HEL,421
GVA,1665,LIS,1638
GVA,1665,OPO,1636
GZP,8266,HEL,421
HAM,342,HEL,421
HAM,342,SZG,1612
HEL,421,AGP,1230
HEL,421,AMS,580
HEL,421,ARN,737
HEL,421,AYT,1688
HEL,421,BCN,1218
HEL,421,BKK,3885
HEL,421,BMA,738
HEL,421,BRU,302
HEL,421,BUD,1489
HEL,421,CDG,1382
HEL,421,CKG,3393
HEL,421,CPH,609
HEL,421,DBV,1200
HEL,421,DEL,3093
HEL,421,DME,4029
HEL,421,DUS,345
HEL,421,FCO,1555
HEL,421,FRA,340
HEL,421,GOT,687
HEL,421,GVA,1665
HEL,421,GZP,8266
HEL,421,HAM,342
HEL,421,HKG,3077
HEL,421,ICN,3930
HEL,421,IVL,428
HEL,421,JFK,3797
HEL,421,JOE,429
HEL,421,JYV,430
HEL,421,KAJ,433
HEL,421,KAO,437
HEL,421,KEF,16
HEL,421,KEM,432
HEL,421,KIX,3992
HEL,421,KOK,435
HEL,421,KRK,669
HEL,421,KUO,439
HEL,421,LED,2948
HEL,421,LHR,507
HEL,421,LIS,1638
HEL,421,LJU,1569
HEL,421,MAD,1229
HEL,421,MAN,478
HEL,421,MHQ,442
HEL,421,MSQ,2954
HEL,421,MUC,346
HEL,421,MXP,1524
HEL,421,NCE,1354
HEL,421,NGO,3942
HEL,421,NRK,743
HEL,421,NRT,2279
HEL,421,OSL,644
HEL,421,OUL,446
HEL,421,PEK,3364
HEL,421,PRG,1587
HEL,421,PVG,3406
HEL,421,RIX,3953
HEL,421,RVN,453
HEL,421,SIN,3316
HEL,421,SVL,455
HEL,421,SVO,2985
HEL,421,SVX,2975
HEL,421,TAY,416
HEL,421,TKU,460
HEL,421,TLL,415
HEL,421,TLV,1590
HEL,421,TMP,458
HEL,421,TXL,351
HEL,421,VAA,462
HEL,421,VIE,1613
HEL,421,VNO,3959
HEL,421,WAW,679
HEL,421,XIY,3379
HEL,421,ZRH,1678
HKG,3077,BNE,3320
HKG,3077,CNS,3322
HKG,3077,HEL,421
HKG,3077,MEL,3339
HKG,3077,SYD,3361
IAD,3714,LHR,507
IAH,3550,LHR,507
ICN,3930,HEL,421
IVL,428,KTT,438
JFK,3797,BCN,1218
JFK,3797,CDG,1382
JFK,3797,DUB,599
JFK,3797,FCO,1555
JFK,3797,HEL,421
JFK,3797,LCY,503
JFK,3797,LHR,507
JFK,3797,MAD,1229
JFK,3797,MAN,478
JFK,3797,MXP,1524
JFK,3797,SJU,2890
JFK,3797,YUL,146
JFK,3797,YYZ,193
JOE,429,HEL,421
JYV,430,HEL,421
JYV,430,KEM,432
KAJ,433,HEL,421
KAO,437,HEL,421
KEF,16,HEL,421
KEM,432,HEL,421
KIX,3992,HEL,421
KOK,435,HEL,421
KRK,669,HEL,421
KTT,438,HEL,421
KUO,439,HEL,421
LAS,3877,LGW,502
LAS,3877,LHR,507
LAX,3484,LHR,507
LAX,3484,MAD,1229
LED,2948,HEL,421
LGW,502,LAS,3877
LGW,502,MCO,3878
LGW,502,TPA,3646
LHR,507,ARN,737
LHR,507,ATL,3682
LHR,507,AUS,3673
LHR,507,BOS,3448
LHR,507,BWI,3849
LHR,507,DEN,3751
LHR,507,DFW,3670
LHR,507,EWR,3494
LHR,507,HEL,421
LHR,507,IAD,3714
LHR,507,IAH,3550
LHR,507,JFK,3797
LHR,507,LAS,3877
LHR,507,LAX,3484
LHR,507,LIS,1638
LHR,507,MIA,3576
LHR,507,ORD,3830
LHR,507,PHL,3752
LHR,507,PHX,3462
LHR,507,RDU,3626
LHR,507,SAN,3731
LHR,507,SEA,3577
LHR,507,SFO,3469
LHR,507,YUL,146
LHR,507,YVR,156
LHR,507,YYC,178
LHR,507,YYZ,193
LIS,1638,AMS,580
LIS,1638,BRU,302
LIS,1638,GVA,1665
